timestamp,sequence,raw_value,filtered_value,temperature,humidity,distance,status
2026-09-08T18:00:38.480743,0,873,873,,,16.2,NORMAL
2026-09-08T18:00:38.980601,1,864,866,28.6,58.6,15.7,NORMAL
2026-09-08T18:00:39.507269,2,851,855,28.6,58.6,16.2,NORMAL
2026-09-08T18:00:39.987220,3,841,844,28.6,58.6,16.2,NORMAL
2026-09-08T18:00:40.489549,4,837,838,28.6,58.6,17.1,NORMAL
2026-09-08T18:00:40.982115,5,839,838,28.6,58.6,16.7,NORMAL
2026-09-08T18:00:41.494105,6,843,841,28.6,58.6,17.6,NORMAL
2026-09-08T18:00:41.996659,7,847,846,28.6,58.6,16.3,NORMAL
2026-09-08T18:00:42.487436,8,841,844,28.6,58.6,16.3,NORMAL
2026-09-08T18:00:42.987571,9,832,833,28.6,58.6,16.8,NORMAL
2026-09-08T18:00:43.495200,10,829,830,28.6,58.6,15.9,NORMAL
2026-09-08T18:00:43.998470,11,827,826,28.6,58.6,16.0,NORMAL
2026-09-08T18:00:44.509961,12,835,831,28.6,58.6,49.2,NORMAL
2026-09-08T18:00:45.008137,13,834,836,28.6,58.6,47.4,NORMAL
2026-09-08T18:00:45.504730,14,826,829,28.6,58.6,51.1,NORMAL
2026-09-08T18:00:46.004980,15,824,823,28.6,58.6,46.9,NORMAL
2026-09-08T18:00:46.513435,16,821,821,28.6,58.6,47.8,NORMAL
2026-09-08T18:00:47.017887,17,824,823,28.6,58.7,47.8,NORMAL
2026-09-08T18:00:47.515789,18,831,829,28.6,58.7,48.3,NORMAL
2026-09-08T18:00:48.016850,19,828,829,28.6,58.7,48.3,NORMAL
2026-09-08T18:00:48.515905,20,822,824,28.6,58.7,48.3,NORMAL
2026-09-08T18:00:49.029178,21,817,817,28.6,58.7,48.7,NORMAL
2026-09-08T18:00:49.526556,22,817,816,28.6,58.7,48.7,NORMAL
2026-09-08T18:00:50.028555,23,820,818,28.6,58.7,47.8,NORMAL
2026-09-08T18:00:50.534436,24,828,825,28.6,58.7,48.7,NORMAL
2026-09-08T18:00:51.040430,25,820,822,28.5,58.7,48.7,NORMAL
2026-09-08T18:00:51.539489,26,814,815,28.5,58.7,47.8,NORMAL
2026-09-08T18:00:52.040544,27,816,814,28.5,58.7,48.2,NORMAL
2026-09-08T18:00:52.541036,28,816,815,28.5,58.7,47.8,NORMAL
2026-09-08T18:00:53.036225,29,824,821,28.5,58.8,48.2,NORMAL
2026-09-08T18:00:53.549632,30,825,825,28.5,58.8,49.1,NORMAL
2026-09-08T18:00:54.047710,31,819,821,28.5,58.8,20.3,NORMAL
2026-09-08T18:00:54.548438,32,813,815,28.5,58.8,16.4,NORMAL
2026-09-08T18:00:55.045057,33,809,809,28.5,58.9,16.7,NORMAL
2026-09-08T18:00:55.556007,34,812,811,28.5,58.9,16.7,NORMAL
2026-09-08T18:00:56.049807,35,820,818,28.5,58.9,17.2,NORMAL
2026-09-08T18:00:56.559802,36,815,818,28.5,58.9,16.8,NORMAL
2026-09-08T18:00:57.064483,37,807,809,28.5,58.9,16.7,NORMAL
2026-09-08T18:00:57.565449,38,810,808,28.5,58.9,15.8,NORMAL
2026-09-08T18:00:58.053229,39,813,810,28.5,58.9,16.7,NORMAL
2026-09-08T18:00:58.563452,40,821,818,28.5,58.9,48.2,NORMAL
2026-09-08T18:00:59.066824,41,823,824,28.5,58.9,47.4,NORMAL
2026-09-08T18:00:59.563880,42,817,818,28.5,58.9,47.8,NORMAL
2026-09-08T18:01:00.078472,43,812,813,28.5,58.9,49.9,NORMAL
2026-09-08T18:01:00.579759,44,812,812,28.5,58.9,49.1,NORMAL
2026-09-08T18:01:01.081195,45,821,819,28.5,58.9,48.3,NORMAL
2026-09-08T18:01:01.573410,46,826,824,28.5,58.9,48.3,NORMAL
2026-09-08T18:01:02.088626,47,818,821,28.5,58.9,48.7,NORMAL
2026-09-08T18:01:02.579921,48,814,815,28.5,58.9,48.3,NORMAL
2026-09-08T18:01:03.085612,49,813,812,28.5,59.0,48.7,NORMAL
2026-09-08T18:01:03.596799,50,815,814,28.5,59.0,49.1,NORMAL
2026-09-08T18:01:04.098093,51,824,820,28.5,59.0,47.4,NORMAL
2026-09-08T18:01:04.599718,52,823,823,28.5,59.0,47.8,NORMAL
2026-09-08T18:01:05.103079,53,811,813,28.5,59.0,48.6,NORMAL
2026-09-08T18:01:05.599427,54,812,811,28.5,59.0,47.8,NORMAL
2026-09-08T18:01:06.100732,55,814,813,28.5,59.0,49.5,NORMAL
2026-09-08T18:01:06.598065,56,816,815,28.5,59.0,50.8,NORMAL
2026-09-08T18:01:07.113987,57,820,822,28.5,59.0,48.3,NORMAL
2026-09-08T18:01:07.614544,58,814,816,28.5,59.0,48.7,NORMAL
2026-09-08T18:01:08.116244,59,810,811,28.5,59.0,48.2,NORMAL
2026-09-08T18:01:08.609045,60,807,810,28.5,59.0,47.8,NORMAL
2026-09-08T18:01:09.110363,61,818,815,28.4,59.0,46.5,NORMAL
2026-09-08T18:01:09.622178,62,820,819,28.4,59.0,14.0,NORMAL
2026-09-08T18:01:10.122496,63,818,819,28.4,59.0,14.2,NORMAL
2026-09-08T18:01:10.619359,64,810,812,28.4,59.0,15.2,NORMAL
2026-09-08T18:01:11.118809,65,811,809,28.4,59.0,47.0,NORMAL
2026-09-08T18:01:11.629881,66,811,812,28.4,59.0,18.1,NORMAL
2026-09-08T18:01:12.130405,67,811,812,28.4,59.0,16.2,NORMAL
2026-09-08T18:01:12.632691,68,820,818,28.4,59.0,16.9,NORMAL
2026-09-08T18:01:13.136126,69,812,814,28.4,59.0,16.8,NORMAL
2026-09-08T18:01:13.630140,70,805,808,28.4,59.0,16.8,NORMAL
2026-09-08T18:01:14.131139,71,806,806,28.4,59.0,16.3,NORMAL
2026-09-08T18:01:14.641936,72,811,808,28.4,59.0,16.3,NORMAL
2026-09-08T18:01:15.145631,73,819,816,28.4,59.1,16.8,NORMAL
2026-09-08T18:01:15.644366,74,818,819,28.4,59.1,16.3,NORMAL
2026-09-08T18:01:16.145149,75,809,812,28.4,59.1,16.3,NORMAL
2026-09-08T18:01:16.645281,76,808,807,28.4,59.1,16.7,NORMAL
2026-09-08T18:01:17.152729,77,811,809,28.4,59.1,16.2,NORMAL
2026-09-08T18:01:17.653558,78,819,814,28.4,59.1,17.5,NORMAL
2026-09-08T18:01:18.155583,79,820,820,28.4,59.1,16.6,NORMAL
2026-09-08T18:01:18.649517,80,817,819,28.4,59.1,16.7,NORMAL
2026-09-08T18:01:19.163599,81,808,810,28.4,59.2,16.2,NORMAL
2026-09-08T18:01:19.665842,82,809,808,28.4,59.2,16.3,NORMAL
2026-09-08T18:01:20.167206,83,811,810,28.4,59.2,16.2,NORMAL
2026-09-08T18:01:20.668532,84,818,814,28.4,59.2,16.2,NORMAL
2026-09-08T18:01:21.173798,85,818,820,28.4,59.2,17.0,NORMAL
2026-09-08T18:01:21.674252,86,813,815,28.4,59.2,16.2,NORMAL
2026-09-08T18:01:22.176111,87,808,809,28.4,59.2,16.8,NORMAL
2026-09-08T18:01:22.669341,88,809,808,28.4,59.2,16.8,NORMAL
2026-09-08T18:01:23.170123,89,820,815,28.4,59.2,45.8,NORMAL
2026-09-08T18:01:23.709574,90,827,825,28.4,59.2,,NORMAL
2026-09-08T18:01:24.179082,91,825,826,28.4,59.2,47.8,NORMAL
2026-09-08T18:01:24.679128,92,815,818,28.4,59.2,47.8,NORMAL
2026-09-08T18:01:25.182777,93,813,812,28.4,59.2,13.6,NORMAL
2026-09-08T18:01:25.689772,94,807,810,28.4,59.2,18.8,NORMAL
2026-09-08T18:01:26.183036,95,813,811,28.4,59.2,19.2,NORMAL
2026-09-08T18:01:26.689211,96,819,817,28.4,59.2,19.1,NORMAL
2026-09-08T18:01:27.189157,97,812,815,28.4,59.3,18.6,NORMAL
2026-09-08T18:01:27.689448,98,807,809,28.4,59.3,18.6,NORMAL
2026-09-08T18:01:28.200645,99,809,807,28.4,59.3,19.0,NORMAL
2026-09-08T18:01:28.699008,100,812,810,28.4,59.3,20.8,NORMAL
2026-09-08T18:01:29.205417,101,820,818,28.4,59.3,21.3,NORMAL
2026-09-08T18:01:29.710358,102,816,818,28.4,59.3,48.3,NORMAL
2026-09-08T18:01:30.212701,103,812,814,28.4,59.3,47.8,NORMAL
2026-09-08T18:01:30.700079,104,809,810,28.4,59.3,19.4,NORMAL
2026-09-08T18:01:31.216056,105,814,811,28.4,59.3,18.5,NORMAL
2026-09-08T18:01:31.715290,106,818,815,28.4,59.3,18.1,NORMAL
2026-09-08T18:01:32.220440,107,822,822,28.4,59.3,48.7,NORMAL
2026-09-08T18:01:32.720237,108,816,818,28.4,59.3,18.6,NORMAL
2026-09-08T18:01:33.225432,109,808,810,28.4,59.3,47.8,NORMAL
2026-09-08T18:01:33.720845,110,812,809,28.4,59.3,20.3,NORMAL
2026-09-08T18:01:34.227896,111,815,813,28.4,59.3,47.4,NORMAL
2026-09-08T18:01:34.723074,112,823,820,28.4,59.3,20.2,NORMAL
2026-09-08T18:01:35.231991,113,817,818,28.4,59.3,18.4,NORMAL
2026-09-08T18:01:35.728811,114,817,816,28.4,59.3,18.8,NORMAL
2026-09-08T18:01:36.233185,115,816,815,28.4,59.3,20.0,NORMAL
2026-09-08T18:01:36.732937,116,812,813,28.4,59.3,18.0,NORMAL
2026-09-08T18:01:37.238819,117,819,819,28.4,59.3,20.0,NORMAL
2026-09-08T18:01:37.728005,118,816,820,28.4,59.3,18.2,NORMAL
2026-09-08T18:01:38.245545,119,812,813,28.4,59.3,19.5,NORMAL
2026-09-08T18:01:38.744619,120,811,810,28.4,59.3,19.5,NORMAL
2026-09-08T18:01:39.243563,121,815,811,28.4,59.4,19.5,NORMAL
2026-09-08T18:01:39.750699,122,821,816,28.4,59.4,19.1,NORMAL
2026-09-08T18:01:40.251135,123,822,821,28.4,59.4,19.1,NORMAL
2026-09-08T18:01:40.754645,124,816,817,28.4,59.4,47.4,NORMAL
2026-09-08T18:01:41.258233,125,812,810,28.4,59.4,18.2,NORMAL
2026-09-08T18:01:41.758839,126,810,810,28.4,59.4,18.2,NORMAL
2026-09-08T18:01:42.259893,127,814,813,28.4,59.4,18.2,NORMAL
2026-09-08T18:01:42.760896,128,821,818,28.4,59.4,18.1,NORMAL
2026-09-08T18:01:43.263286,129,815,818,28.4,59.4,18.6,NORMAL
2026-09-08T18:01:43.764024,130,811,812,28.4,59.4,17.8,NORMAL
2026-09-08T18:01:44.261400,131,811,811,28.4,59.4,47.4,NORMAL
2026-09-08T18:01:44.769350,132,813,812,28.4,59.4,48.3,NORMAL
2026-09-08T18:01:45.276449,133,821,818,28.4,59.4,48.3,NORMAL
2026-09-08T18:01:45.775935,134,819,820,28.4,59.4,47.4,NORMAL
2026-09-08T18:01:46.277572,135,811,813,28.4,59.4,19.1,NORMAL
2026-09-08T18:01:46.778568,136,809,809,28.4,59.4,20.1,NORMAL
2026-09-08T18:01:47.282913,137,813,812,28.3,59.4,18.3,NORMAL
2026-09-08T18:01:47.781666,138,819,816,28.3,59.4,47.4,NORMAL
2026-09-08T18:01:48.287528,139,824,822,28.3,59.4,47.8,NORMAL
2026-09-08T18:01:48.788417,140,816,819,28.3,59.4,20.6,NORMAL
2026-09-08T18:01:49.284176,141,811,811,28.4,59.4,17.8,NORMAL
2026-09-08T18:01:49.792976,142,812,811,28.4,59.4,18.2,NORMAL
2026-09-08T18:01:50.294300,143,816,814,28.4,59.4,18.2,NORMAL
2026-09-08T18:01:50.795539,144,824,820,28.4,59.4,18.3,NORMAL
2026-09-08T18:01:51.298947,145,815,817,28.4,59.4,20.1,NORMAL
2026-09-08T18:01:51.800830,146,810,811,28.4,59.4,19.3,NORMAL
2026-09-08T18:01:52.301743,147,809,810,28.4,59.4,17.6,NORMAL
2026-09-08T18:01:52.804027,148,814,813,28.4,59.4,18.1,NORMAL
2026-09-08T18:01:53.307889,149,825,822,28.4,59.4,17.7,NORMAL
2026-09-08T18:01:53.802020,150,826,827,28.4,59.4,47.5,NORMAL
2026-09-08T18:01:54.302637,151,819,822,28.4,59.4,48.3,NORMAL
2026-09-08T18:01:54.803981,152,815,815,28.4,59.4,47.4,NORMAL
2026-09-08T18:01:55.315671,153,819,817,28.3,59.5,15.9,NORMAL
2026-09-08T18:01:55.818240,154,820,819,28.3,59.5,19.9,NORMAL
2026-09-08T18:01:56.318675,155,820,821,28.3,59.5,22.1,NORMAL
2026-09-08T18:01:56.818885,156,814,815,28.3,59.5,18.2,NORMAL
2026-09-08T18:01:57.324532,157,807,808,28.3,59.5,18.6,NORMAL
2026-09-08T18:01:57.821309,158,811,809,28.3,59.5,18.2,NORMAL
2026-09-08T18:01:58.320344,159,815,812,28.3,59.5,18.2,NORMAL
2026-09-08T18:01:58.824493,160,822,820,28.3,59.5,18.2,NORMAL
2026-09-08T18:01:59.329749,161,812,815,28.3,59.4,19.2,NORMAL
2026-09-08T18:01:59.833283,162,807,809,28.3,59.4,20.2,NORMAL
2026-09-08T18:02:00.331182,163,811,809,28.3,59.4,18.5,NORMAL
2026-09-08T18:02:00.836058,164,814,811,28.3,59.4,18.5,NORMAL
2026-09-08T18:02:01.341199,165,821,819,28.3,59.5,19.0,NORMAL
2026-09-08T18:02:01.840371,166,816,817,28.3,59.5,18.6,NORMAL
2026-09-08T18:02:02.342002,167,809,811,28.3,59.5,18.5,NORMAL
2026-09-08T18:02:02.838492,168,810,809,28.3,59.5,17.6,NORMAL
2026-09-08T18:02:03.340664,169,814,812,28.3,59.4,17.6,NORMAL
2026-09-08T18:02:03.850079,170,821,818,28.3,59.4,17.6,NORMAL
2026-09-08T18:02:04.353193,171,823,821,28.3,59.4,17.1,NORMAL
2026-09-08T18:02:04.853987,172,820,823,28.3,59.4,46.9,NORMAL
2026-09-08T18:02:05.354447,173,816,816,28.3,59.5,48.3,NORMAL
2026-09-08T18:02:05.860724,174,820,817,28.3,59.5,47.8,NORMAL
2026-09-08T18:02:06.361860,175,824,821,28.3,59.5,47.8,NORMAL
2026-09-08T18:02:06.864722,176,829,828,28.3,59.5,48.3,NORMAL
2026-09-08T18:02:07.358864,177,817,822,28.3,59.5,48.3,NORMAL
2026-09-08T18:02:07.860723,178,815,815,28.3,59.5,46.5,NORMAL
2026-09-08T18:02:08.361949,179,815,814,28.3,59.5,18.5,NORMAL
2026-09-08T18:02:08.861004,180,819,817,28.3,59.5,16.8,NORMAL
2026-09-08T18:02:09.373919,181,827,826,28.3,59.5,6.0,WARNING
2026-09-08T18:02:09.871140,182,823,824,28.3,59.5,5.1,WARNING
2026-09-08T18:02:10.373468,183,816,818,28.3,59.5,5.3,WARNING
2026-09-08T18:02:10.870267,184,818,816,28.3,59.5,11.3,NORMAL
2026-09-08T18:02:11.373427,185,823,818,28.3,59.5,17.0,NORMAL
2026-09-08T18:02:11.877803,186,825,823,28.3,59.5,17.8,NORMAL
2026-09-08T18:02:12.373560,187,822,823,28.3,59.5,16.9,NORMAL
2026-09-08T18:02:12.881129,188,815,816,28.3,59.5,48.7,NORMAL
2026-09-08T18:02:13.394145,189,814,812,28.3,59.5,48.3,NORMAL
2026-09-08T18:02:13.881492,190,817,816,28.3,59.5,47.0,NORMAL
2026-09-08T18:02:14.392703,191,822,821,28.3,59.5,47.0,NORMAL
2026-09-08T18:02:14.896702,192,821,822,28.3,59.5,47.4,NORMAL
2026-09-08T18:02:15.396054,193,811,814,28.3,59.5,47.0,NORMAL
2026-09-08T18:02:15.888019,194,812,812,28.3,59.5,48.7,NORMAL
2026-09-08T18:02:16.403623,195,814,814,28.3,59.5,47.8,NORMAL
2026-09-08T18:02:16.904240,196,825,819,28.3,59.5,48.7,NORMAL
2026-09-08T18:02:17.400577,197,821,824,28.3,59.5,46.9,NORMAL
2026-09-08T18:02:17.907700,198,814,815,28.3,59.5,46.6,NORMAL
2026-09-08T18:02:18.404380,199,811,811,28.3,59.5,47.4,NORMAL
2026-09-08T18:02:18.913841,200,812,811,28.3,59.5,47.8,NORMAL
2026-09-08T18:02:19.412580,201,825,820,28.3,59.6,47.4,NORMAL
2026-09-08T18:02:19.911833,202,823,823,28.3,59.6,47.0,NORMAL
2026-09-08T18:02:20.409926,203,814,817,28.3,59.6,47.4,NORMAL
2026-09-08T18:02:20.922835,204,812,812,28.3,59.6,47.4,NORMAL
2026-09-08T18:02:21.421814,205,814,812,28.3,59.6,47.4,NORMAL
2026-09-08T18:02:21.928331,206,824,817,28.3,59.6,47.0,NORMAL
2026-09-08T18:02:22.427793,207,824,824,28.3,59.6,47.0,NORMAL
2026-09-08T18:02:22.930922,208,818,820,28.3,59.6,47.4,NORMAL
2026-09-08T18:02:23.434466,209,810,811,28.2,59.6,47.4,NORMAL
2026-09-08T18:02:23.935867,210,813,811,28.2,59.6,47.0,NORMAL
2026-09-08T18:02:24.432092,211,817,814,28.2,59.6,47.4,NORMAL
2026-09-08T18:02:24.937762,212,823,821,28.2,59.6,47.4,NORMAL
2026-09-08T18:02:25.430009,213,813,816,28.3,59.7,47.4,NORMAL
2026-09-08T18:02:25.944611,214,812,811,28.3,59.7,47.0,NORMAL
2026-09-08T18:02:26.447340,215,812,811,28.3,59.7,47.4,NORMAL
2026-09-08T18:02:26.941094,216,809,812,28.3,59.7,47.0,NORMAL
2026-09-08T18:02:27.452544,217,822,821,28.3,59.7,47.0,NORMAL
2026-09-08T18:02:27.942331,218,809,818,28.3,59.7,47.0,NORMAL
2026-09-08T18:02:28.454950,219,812,811,28.3,59.7,47.0,NORMAL
2026-09-08T18:02:28.958585,220,816,812,28.3,59.7,46.6,NORMAL
2026-09-08T18:02:29.452010,221,820,816,28.3,59.7,47.9,NORMAL
2026-09-08T18:02:29.954882,222,824,825,28.3,59.7,47.4,NORMAL
2026-09-08T18:02:30.463222,223,816,818,28.3,59.7,47.4,NORMAL
2026-09-08T18:02:30.967767,224,811,813,28.3,59.7,47.4,NORMAL
2026-09-08T18:02:31.467235,225,811,813,28.3,59.7,47.0,NORMAL
2026-09-08T18:02:31.964299,226,822,819,28.3,59.7,47.8,NORMAL
2026-09-08T18:02:32.475160,227,825,823,28.3,59.7,47.9,NORMAL
2026-09-08T18:02:32.974769,228,817,820,28.3,59.7,47.4,NORMAL
2026-09-08T18:02:33.473746,229,813,813,28.3,59.8,47.9,NORMAL
2026-09-08T18:02:33.981510,230,812,811,28.3,59.8,48.3,NORMAL
2026-09-08T18:02:34.482363,231,819,816,28.3,59.8,47.9,NORMAL
2026-09-08T18:02:34.984614,232,822,821,28.3,59.8,47.4,NORMAL
2026-09-08T18:02:35.485042,233,816,820,28.3,59.8,47.4,NORMAL
2026-09-08T18:02:35.990742,234,808,812,28.3,59.8,47.8,NORMAL
2026-09-08T18:02:36.483381,235,811,811,28.3,59.8,47.5,NORMAL
2026-09-08T18:02:36.982673,236,816,813,28.3,59.8,47.5,NORMAL
2026-09-08T18:02:37.495423,237,826,820,28.4,59.7,9.4,WARNING
2026-09-08T18:02:37.993304,238,822,825,28.4,59.7,21.2,NORMAL
2026-09-08T18:02:38.493815,239,814,816,28.4,59.7,21.0,NORMAL
2026-09-08T18:02:38.996696,240,811,812,28.4,59.7,18.2,NORMAL
2026-09-08T18:02:39.502845,241,812,811,28.4,59.7,18.2,NORMAL
2026-09-08T18:02:40.007019,242,821,816,28.4,59.7,18.6,NORMAL
2026-09-08T18:02:40.506985,243,819,819,28.4,59.7,18.1,NORMAL
2026-09-08T18:02:41.003856,244,813,814,28.4,59.7,18.5,NORMAL
2026-09-08T18:02:41.508120,245,807,809,28.4,59.7,17.2,NORMAL
2026-09-08T18:02:42.014654,246,809,807,28.4,59.7,17.2,NORMAL
2026-09-08T18:02:42.515159,247,811,811,28.4,59.7,17.6,NORMAL
2026-09-08T18:02:43.016880,248,821,817,28.4,59.7,18.7,NORMAL
2026-09-08T18:02:43.513872,249,810,814,28.4,59.6,18.4,NORMAL
2026-09-08T18:02:44.007829,250,810,813,28.4,59.6,17.8,NORMAL
2026-09-08T18:02:44.523777,251,810,808,28.4,59.6,19.6,NORMAL
2026-09-08T18:02:45.024599,252,816,812,28.4,59.6,18.4,NORMAL
2026-09-08T18:02:45.526757,253,822,819,28.4,59.6,18.9,NORMAL
2026-09-08T18:02:46.031085,254,819,819,28.4,59.6,18.0,NORMAL
2026-09-08T18:02:46.534366,255,813,816,28.4,59.6,47.9,NORMAL
2026-09-08T18:02:47.029293,256,818,814,28.4,59.6,18.7,NORMAL
2026-09-08T18:02:47.534453,257,817,814,28.4,59.6,18.1,NORMAL
2026-09-08T18:02:48.035812,258,823,821,28.4,59.6,17.6,NORMAL
2026-09-08T18:02:48.539764,259,826,822,28.4,59.6,47.8,NORMAL
2026-09-08T18:02:49.035383,260,815,820,28.4,59.6,47.8,NORMAL
2026-09-08T18:02:49.548280,261,812,812,28.4,59.6,48.2,NORMAL
2026-09-08T18:02:50.048664,262,813,813,28.4,59.6,47.8,NORMAL
2026-09-08T18:02:50.545815,263,822,818,28.4,59.6,47.4,NORMAL
2026-09-08T18:02:51.053010,264,825,823,28.4,59.6,48.2,NORMAL
2026-09-08T18:02:51.556023,265,814,817,28.4,59.5,48.2,NORMAL
2026-09-08T18:02:52.057765,266,812,811,28.4,59.5,47.8,NORMAL
2026-09-08T18:02:52.557571,267,811,811,28.4,59.5,49.0,NORMAL
2026-09-08T18:02:53.061705,268,816,814,28.4,59.5,48.6,NORMAL
2026-09-08T18:02:53.565423,269,821,822,28.5,59.5,48.6,NORMAL
2026-09-08T18:02:54.067583,270,812,816,28.5,59.5,48.6,NORMAL
2026-09-08T18:02:54.569546,271,811,811,28.5,59.5,48.2,NORMAL
2026-09-08T18:02:55.070073,272,813,812,28.5,59.5,45.9,NORMAL
2026-09-08T18:02:55.574105,273,818,814,28.4,59.5,53.1,NORMAL
2026-09-08T18:02:56.065914,274,821,821,28.4,59.5,47.4,NORMAL
2026-09-08T18:02:56.565304,275,813,816,28.4,59.5,18.6,NORMAL
2026-09-08T18:02:57.075774,276,807,808,28.4,59.5,16.4,NORMAL
2026-09-08T18:02:57.578531,277,810,808,28.5,59.4,48.6,NORMAL
2026-09-08T18:02:58.070951,278,813,810,28.5,59.4,18.9,NORMAL
2026-09-08T18:02:58.578065,279,821,816,28.5,59.4,16.9,NORMAL
2026-09-08T18:02:59.084735,280,817,818,28.5,59.4,18.7,NORMAL
2026-09-08T18:02:59.590055,281,805,810,28.5,59.4,17.8,NORMAL
2026-09-08T18:03:00.088673,282,808,807,28.5,59.4,17.3,NORMAL
2026-09-08T18:03:00.593325,283,811,810,28.5,59.4,47.8,NORMAL
2026-09-08T18:03:01.095017,284,815,813,28.5,59.4,47.8,NORMAL
2026-09-08T18:03:01.598007,285,819,819,28.5,59.3,16.9,NORMAL
2026-09-08T18:03:02.098873,286,811,814,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:02.600115,287,810,810,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:03.096495,288,811,809,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:03.600542,289,818,814,28.5,59.3,17.8,NORMAL
2026-09-08T18:03:04.096643,290,821,820,28.5,59.3,17.8,NORMAL
2026-09-08T18:03:04.602326,291,819,820,28.5,59.3,17.8,NORMAL
2026-09-08T18:03:05.108179,292,811,814,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:05.614314,293,810,810,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:06.105899,294,813,812,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:06.613956,295,819,816,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:07.118883,296,823,822,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:07.622641,297,813,815,28.5,59.3,17.0,NORMAL
2026-09-08T18:03:08.115343,298,809,810,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:08.626044,299,812,810,28.5,59.3,17.0,NORMAL
2026-09-08T18:03:09.127410,300,814,812,28.5,59.3,17.0,NORMAL
2026-09-08T18:03:09.630676,301,822,820,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:10.133144,302,815,819,28.5,59.3,17.0,NORMAL
2026-09-08T18:03:10.633128,303,811,813,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:11.129914,304,810,809,28.5,59.3,17.4,NORMAL
2026-09-08T18:03:11.638418,305,814,812,28.5,59.2,17.5,NORMAL
2026-09-08T18:03:12.139552,306,822,818,28.5,59.2,17.1,NORMAL
2026-09-08T18:03:12.642809,307,822,822,28.5,59.2,17.5,NORMAL
2026-09-08T18:03:13.136093,308,814,816,28.5,59.2,17.5,NORMAL
2026-09-08T18:03:13.644772,309,809,810,28.5,59.2,17.0,NORMAL
2026-09-08T18:03:14.149521,310,810,810,28.5,59.2,17.5,NORMAL
2026-09-08T18:03:14.650489,311,814,814,28.5,59.2,17.0,NORMAL
2026-09-08T18:03:15.151991,312,823,820,28.5,59.2,19.9,NORMAL
2026-09-08T18:03:15.649669,313,813,818,28.5,59.1,18.4,NORMAL
2026-09-08T18:03:16.160382,314,813,812,28.5,59.1,16.8,NORMAL
2026-09-08T18:03:16.652652,315,816,817,28.5,59.1,48.2,NORMAL
2026-09-08T18:03:17.163447,316,819,818,28.5,59.1,48.2,NORMAL
2026-09-08T18:03:17.669394,317,827,826,28.5,59.1,48.6,NORMAL
2026-09-08T18:03:18.155991,318,821,824,28.5,59.1,15.1,NORMAL
2026-09-08T18:03:18.669883,319,808,813,28.5,59.1,15.5,NORMAL
2026-09-08T18:03:19.172251,320,809,809,28.5,59.1,15.4,NORMAL
2026-09-08T18:03:19.675991,321,818,814,28.5,59.1,15.9,NORMAL
2026-09-08T18:03:20.177256,322,822,821,28.5,59.1,16.2,NORMAL
2026-09-08T18:03:20.673098,323,824,821,28.5,59.1,18.4,NORMAL
2026-09-08T18:03:21.171015,324,816,819,28.5,59.1,47.4,NORMAL
2026-09-08T18:03:21.673923,325,816,815,28.5,59.1,48.2,NORMAL
2026-09-08T18:03:22.185557,326,818,817,28.5,59.1,51.1,NORMAL
2026-09-08T18:03:22.685683,327,825,824,28.5,59.1,16.1,NORMAL
2026-09-08T18:03:23.187619,328,816,821,28.5,59.1,48.6,NORMAL
2026-09-08T18:03:23.686146,329,806,808,28.5,59.1,16.8,NORMAL
2026-09-08T18:03:24.185656,330,808,807,28.5,59.1,16.4,NORMAL
2026-09-08T18:03:24.698053,331,814,811,28.5,59.1,16.4,NORMAL
2026-09-08T18:03:25.199894,332,819,816,28.5,59.1,16.4,NORMAL
2026-09-08T18:03:25.697953,333,812,814,28.5,59.1,16.5,NORMAL
2026-09-08T18:03:26.206551,334,809,809,28.5,59.1,16.4,NORMAL
2026-09-08T18:03:26.707473,335,811,809,28.5,59.1,16.6,NORMAL
2026-09-08T18:03:27.195613,336,813,811,28.5,59.1,16.6,NORMAL
2026-09-08T18:03:27.710004,337,820,818,28.5,59.1,16.6,NORMAL
2026-09-08T18:03:28.211569,338,814,816,28.5,59.1,16.2,NORMAL
2026-09-08T18:03:28.710743,339,809,811,28.5,59.1,17.1,NORMAL
2026-09-08T18:03:29.204678,340,810,809,28.5,59.1,17.1,NORMAL
2026-09-08T18:03:29.723814,341,819,814,28.5,59.1,17.5,NORMAL
2026-09-08T18:03:30.224288,342,822,821,28.5,59.1,16.1,NORMAL
2026-09-08T18:03:30.725955,343,818,819,28.5,59.1,16.5,NORMAL
2026-09-08T18:03:31.221816,344,819,816,28.5,59.1,16.6,NORMAL
2026-09-08T18:03:31.732509,345,815,812,28.5,59.1,16.6,NORMAL
2026-09-08T18:03:32.233555,346,817,814,28.5,59.1,16.1,NORMAL
2026-09-08T18:03:32.734315,347,823,820,28.5,59.1,17.4,NORMAL
2026-09-08T18:03:33.232073,348,820,821,28.5,59.1,16.6,NORMAL
